Experiment
% Mast Angle, Arm Angle, Background RSSI, Transmission RSSI
-180,0.0,0.0,0.00029061250745578636
-179,0.0,0.0,0.00021091622526451194
-178,0.0,0.0,0.00020542888016817414
-177,0.0,0.0,0.00019064133834952645
-176,0.0,0.0,0.00017164753636016804
-175,0.0,0.0,0.00019905541659085633
-174,0.0,0.0,0.00012401572144425955
-173,0.0,0.0,0.00011655706137192528
-172,0.0,0.0,0.0001371234213620138
-171,0.0,0.0,0.00015707685370156162
-170,0.0,0.0,0.00018734574710738304
-169,0.0,0.0,0.00021745811645953103
-168,0.0,0.0,0.000256011139095795
-167,0.0,0.0,0.00023126551591646274
-166,0.0,0.0,0.00021727187722082476
-165,0.0,0.0,0.00020606777787910324
-164,0.0,0.0,0.0001843097769808712
-163,0.0,0.0,0.0001743048105972852
-162,0.0,0.0,0.0002016448890939054
-161,0.0,0.0,0.00018092836182690317
-160,0.0,0.0,0.00019402423204838566
-159,0.0,0.0,0.0002053232334364226
-158,0.0,0.0,0.0002238669623413982
-157,0.0,0.0,0.00024244737361708363
-156,0.0,0.0,0.0002521592398135959
-155,0.0,0.0,0.000262495377459501
-154,0.0,0.0,0.000255761425406102
-153,0.0,0.0,0.0002586062979833196
-152,0.0,0.0,0.0002540126071253902
-151,0.0,0.0,0.00024280400950999
-150,0.0,0.0,0.00023982804201999188
-149,0.0,0.0,0.00023021202827318057
-148,0.0,0.0,0.00022887618345339504
-147,0.0,0.0,0.00022385882035310108
-146,0.0,0.0,0.00021981894221374928
-145,0.0,0.0,0.00021890747788225315
-144,0.0,0.0,0.00022120493291035548
-143,0.0,0.0,0.00021790966156472766
-142,0.0,0.0,0.00022580611082090302
-141,0.0,0.0,0.0002230819654872955
-140,0.0,0.0,0.00030718022336066324
-139,0.0,0.0,0.00022086848002134663
-138,0.0,0.0,0.0002242083281023985
-137,0.0,0.0,0.00027701303528564013
-136,0.0,0.0,0.00022149844500613252
-135,0.0,0.0,0.0002212287809452692
-134,0.0,0.0,0.00021907700980063012
-133,0.0,0.0,0.00031107735440387624
-132,0.0,0.0,0.00021480642386223324
-131,0.0,0.0,0.00022192026815190575
-130,0.0,0.0,0.00022244996814706038
-129,0.0,0.0,0.0002210869350686795
-128,0.0,0.0,0.00022404785489265702
-127,0.0,0.0,0.0002311032190697554
-126,0.0,0.0,0.00022607098632316386
-125,0.0,0.0,0.0002274162911328082
-124,0.0,0.0,0.00023234198021966147
-123,0.0,0.0,0.00023475074273397284
-122,0.0,0.0,0.00023910978591028633
-121,0.0,0.0,0.00023650046185604736
-120,0.0,0.0,0.0002425935579116272
-119,0.0,0.0,0.00024611821574369936
-118,0.0,0.0,0.0002454870016529604
-117,0.0,0.0,0.0002450471226350723
-116,0.0,0.0,0.0002631551998002077
-115,0.0,0.0,0.00025443349393947616
-114,0.0,0.0,0.0002584601362084562
-113,0.0,0.0,0.0002515964200845241
-112,0.0,0.0,0.0002525137099785445
-111,0.0,0.0,0.0002621324663043864
-110,0.0,0.0,0.0002634829985238951
-109,0.0,0.0,0.0002494288025463268
-108,0.0,0.0,0.00023784873171025665
-107,0.0,0.0,0.00024300250638854015
-106,0.0,0.0,0.00022361227973869324
-105,0.0,0.0,0.00022946186757296635
-104,0.0,0.0,0.00022415458496470594
-103,0.0,0.0,0.00022381639442356903
-102,0.0,0.0,0.00022333507614522323
-101,0.0,0.0,0.0002217249652938002
-100,0.0,0.0,0.00021918511404182543
-99,0.0,0.0,0.00021811217710386859
-98,0.0,0.0,0.00021738191233715404
-97,0.0,0.0,0.00021841995478773992
-96,0.0,0.0,0.00022665042829355102
-95,0.0,0.0,0.0002250698992191971
-94,0.0,0.0,0.00023879740639816893
-93,0.0,0.0,0.000234220500965619
-92,0.0,0.0,0.00025502603381576653
-91,0.0,0.0,0.0002587050962841398
-90,0.0,0.0,0.0002485124182963609
-89,0.0,0.0,0.00025254338155497743
-88,0.0,0.0,0.00025119849351658806
-87,0.0,0.0,0.00026093294478992437
-86,0.0,0.0,0.0002495532990657783
-85,0.0,0.0,0.00024248408264973792
-84,0.0,0.0,0.00024965058067822043
-83,0.0,0.0,0.0002363137368729039
-82,0.0,0.0,0.00022425398982152023
-81,0.0,0.0,0.0002217077322847957
-80,0.0,0.0,0.00021913748113171043
-79,0.0,0.0,0.0002205247791546738
-78,0.0,0.0,0.00021490696673188246
-77,0.0,0.0,0.00022052125655907574
-76,0.0,0.0,0.00022157503260367955
-75,0.0,0.0,0.0002277357388516906
-74,0.0,0.0,0.00022918477935673253
-73,0.0,0.0,0.0002751556434252877
-72,0.0,0.0,0.00024513826566775336
-71,0.0,0.0,0.0002591025492456132
-70,0.0,0.0,0.0002639543605105972
-69,0.0,0.0,0.00032094907215353337
-68,0.0,0.0,0.00031615176556306246
-67,0.0,0.0,0.00029380670900430223
-66,0.0,0.0,0.00029367294766939665
-65,0.0,0.0,0.00030200124433284577
-64,0.0,0.0,0.0002977565875746806
-63,0.0,0.0,0.00029864181623783675
-62,0.0,0.0,0.00030491765691726514
-61,0.0,0.0,0.00029953473803653516
-60,0.0,0.0,0.00030438386792444794
-59,0.0,0.0,0.00029792805714282973
-58,0.0,0.0,0.0003228436457778087
-57,0.0,0.0,0.0003504948695318909
-56,0.0,0.0,0.0002951454305038086
-55,0.0,0.0,0.0002849600034816738
-54,0.0,0.0,0.00029519621916914806
-53,0.0,0.0,0.00028529528825032874
-52,0.0,0.0,0.0002787374186173565
-51,0.0,0.0,0.00027157018523532654
-50,0.0,0.0,0.00028353917559407343
-49,0.0,0.0,0.0003447474784468825
-48,0.0,0.0,0.00031953391633839697
-47,0.0,0.0,0.00027847493136377003
-46,0.0,0.0,0.0002998143199983299
-45,0.0,0.0,0.00027050184862283534
-44,0.0,0.0,0.00027831410885249667
-43,0.0,0.0,0.0002786958727685782
-42,0.0,0.0,0.0002754370488145891
-41,0.0,0.0,0.0002732789464994124
-40,0.0,0.0,0.00027186079764624014
-39,0.0,0.0,0.0002731313816048374
-38,0.0,0.0,0.00026426048587683106
-37,0.0,0.0,0.0002796995367931314
-36,0.0,0.0,0.00027729213636028916
-35,0.0,0.0,0.0002807902933752308
-34,0.0,0.0,0.0002756375369653399
-33,0.0,0.0,0.00028196767847061345
-32,0.0,0.0,0.00028123535799732147
-31,0.0,0.0,0.0002967409342955979
-30,0.0,0.0,0.0003016516026410941
-29,0.0,0.0,0.00030344942618604816
-28,0.0,0.0,0.00030576049967260426
-27,0.0,0.0,0.0003158563912387238
-26,0.0,0.0,0.0003115882672123793
-25,0.0,0.0,0.0002902831042631209
-24,0.0,0.0,0.0002849058362974057
-23,0.0,0.0,0.0002627615494492781
-22,0.0,0.0,0.00025702462834647306
-21,0.0,0.0,0.0002396304844076302
-20,0.0,0.0,0.0002281803556376193
-19,0.0,0.0,0.0002185734893775399
-18,0.0,0.0,0.00021992486101332954
-17,0.0,0.0,0.0002238755206748401
-16,0.0,0.0,0.0002338197296722137
